"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"10634","MA","General Electric Aircraft",10029,"5","MS5, MS5A",11,1999,"OTC",42.25,303,NA,0,0.373,1.316,0,7679.775,1,"","Essex County"
"10635","MA","General Electric Aircraft",10029,"5","MS5, MS5A",12,1999,"OTC",50.25,366,NA,0,0.4458,1.578,0,8806.75,1,"","Essex County"
"10636","MA","Indeck-Pepperell",10522,"CC1","",1,1999,"OTC",425.04,11429,NA,NA,0.1478,10.151,NA,137357.6,1,"","Middlesex County"
"10637","MA","Indeck-Pepperell",10522,"CC1","",2,1999,"OTC",9.02,198,NA,NA,0.1858,0.21,NA,2488.78,1,"","Middlesex County"
"10638","MA","Indeck-Pepperell",10522,"CC1","",3,1999,"OTC",3.22,34,NA,NA,0.2617,0.059,NA,518.2,1,"","Middlesex County"
"10639","MA","Indeck-Pepperell",10522,"CC1","",4,1999,"OTC",515.15,13730,NA,NA,0.1454,12.205,NA,168117.063,1,"","Middlesex County"
"10640","MA","Indeck-Pepperell",10522,"CC1","",5,1999,"OTC",565.28,14225,NA,NA,0.1513,12.867,NA,170423.552,1,"","Middlesex County"
"10641","MA","Indeck-Pepperell",10522,"CC1","",6,1999,"OTC",479.51,11842,NA,NA,0.1476,7.795,NA,105725.979,1,"","Middlesex County"
"10642","MA","Indeck-Pepperell",10522,"CC1","",7,1999,"OTC",657.73,16004,NA,NA,0.1506,15.294,NA,203328.47,1,"","Middlesex County"
"10643","MA","Indeck-Pepperell",10522,"CC1","",8,1999,"OTC",505.23,12196,NA,NA,0.1524,11.381,NA,149483.924,1,"","Middlesex County"
"10644","MA","Indeck-Pepperell",10522,"CC1","",9,1999,"OTC",346.54,8334,NA,NA,0.1513,8.02,NA,105646.443,1,"","Middlesex County"
"10645","MA","Indeck-Pepperell",10522,"CC1","",10,1999,"OTC",290.91,7150,NA,NA,0.1574,6.992,NA,89734.544,1,"","Middlesex County"
"10646","MA","Indeck-Pepperell",10522,"CC1","",11,1999,"OTC",297.91,7244,NA,NA,0.159,7.159,NA,91092.686,1,"","Middlesex County"
"10647","MA","Indeck-Pepperell",10522,"CC1","",12,1999,"OTC",223.42,5749,NA,NA,0.1531,5.43,NA,71095.469,1,"","Middlesex County"
"10648","MA","Kendall Green Energy LLC",1595,"1","CS12",1,1999,"ARP, OTC",744,NA,90896,26.775,0.259,18.838,11886.527,146853.715,1,"","Middlesex County"
"10649","MA","Kendall Green Energy LLC",1595,"1","CS12",2,1999,"ARP, OTC",607.75,NA,68034,15.382,0.2583,14.014,8832.591,110032.695,1,"","Middlesex County"
"10650","MA","Kendall Green Energy LLC",1595,"1","CS12",3,1999,"ARP, OTC",597.75,NA,68302,15.099,0.2506,13.969,8814.253,108882.459,1,"","Middlesex County"
"10651","MA","Kendall Green Energy LLC",1595,"1","CS12",4,1999,"ARP, OTC",118.25,NA,5153,1.397,0.1925,1.299,841.819,10304.651,1,"","Middlesex County"
"10652","MA","Kendall Green Energy LLC",1595,"1","CS12",5,1999,"ARP, OTC",115.25,NA,8346,1.855,0.2153,1.693,1160.057,14494.8,1,"","Middlesex County"
"10653","MA","Kendall Green Energy LLC",1595,"1","CS12",6,1999,"ARP, OTC",258.5,NA,24519,2.986,0.2357,4.844,2749.982,38562.092,1,"","Middlesex County"
"10654","MA","Kendall Green Energy LLC",1595,"1","CS12",7,1999,"ARP, OTC",203.75,NA,17029,2.119,0.2163,3.308,1920.867,26720.577,1,"","Middlesex County"
"10655","MA","Kendall Green Energy LLC",1595,"1","CS12",8,1999,"ARP, OTC",175,NA,15495,2.305,0.2269,3.152,1830.71,25024.186,1,"","Middlesex County"
"10656","MA","Kendall Green Energy LLC",1595,"1","CS12",9,1999,"ARP, OTC",93.75,NA,7536,0.697,0.2408,1.486,802.438,11744.663,1,"","Middlesex County"
"10657","MA","Kendall Green Energy LLC",1595,"1","CS12",10,1999,"ARP, OTC",546.75,NA,46666,0.915,0.1859,7.013,4575.495,74766.868,1,"","Middlesex County"
"10658","MA","Kendall Green Energy LLC",1595,"1","CS12",11,1999,"ARP, OTC",719.5,NA,72370,0.391,0.1724,9.564,6516.661,109021.926,1,"","Middlesex County"
"10659","MA","Kendall Green Energy LLC",1595,"1","CS12",12,1999,"ARP, OTC",551.75,NA,54914,1.989,0.2048,8.86,5384.189,85783.15,1,"","Middlesex County"
"10660","MA","Kendall Green Energy LLC",1595,"2","CS12",1,1999,"ARP, OTC",131.25,NA,7630,1.945,0.2677,1.658,951.273,11752.885,1,"","Middlesex County"
"10661","MA","Kendall Green Energy LLC",1595,"2","CS12",2,1999,"ARP, OTC",139,NA,10124,1.682,0.2654,2.079,1143.359,14997.305,1,"","Middlesex County"
"10662","MA","Kendall Green Energy LLC",1595,"2","CS12",3,1999,"ARP, OTC",169,NA,13642,2.945,0.2641,2.873,1711.322,21144.566,1,"","Middlesex County"
"10663","MA","Kendall Green Energy LLC",1595,"2","CS12",4,1999,"ARP, OTC",22,NA,1821,0.376,0.2746,0.385,228.106,2817.749,1,"","Middlesex County"
"10664","MA","Kendall Green Energy LLC",1595,"2","CS12",5,1999,"ARP, OTC",53.5,NA,1270,0.313,0.1341,0.325,246.893,3308.475,1,"","Middlesex County"
"10665","MA","Kendall Green Energy LLC",1595,"2","CS12",6,1999,"ARP, OTC",232.75,NA,23202,1.311,0.1974,4.091,2303.593,35307.208,1,"","Middlesex County"
"10666","MA","Kendall Green Energy LLC",1595,"2","CS12",7,1999,"ARP, OTC",256.25,NA,28134,1.763,0.1955,4.821,2787.383,42438.248,1,"","Middlesex County"
"10667","MA","Kendall Green Energy LLC",1595,"2","CS12",8,1999,"ARP, OTC",228.25,NA,22685,1.21,0.1787,3.811,2238.09,34677.964,1,"","Middlesex County"
"10668","MA","Kendall Green Energy LLC",1595,"2","CS12",9,1999,"ARP, OTC",250.5,NA,26838,0.65,0.1894,4.49,2511.262,40704.612,1,"","Middlesex County"
"10669","MA","Kendall Green Energy LLC",1595,"2","CS12",10,1999,"ARP, OTC",380.25,NA,40882,0.029,0.175,5.541,3737.53,63026.132,1,"","Middlesex County"
"10670","MA","Kendall Green Energy LLC",1595,"2","CS12",11,1999,"ARP, OTC",720,NA,77518,0.491,0.1724,10.425,6982.639,116636.274,1,"","Middlesex County"
"10671","MA","Kendall Green Energy LLC",1595,"2","CS12",12,1999,"ARP, OTC",447,NA,44765,0.371,0.1762,6.008,3983.412,66504.35,1,"","Middlesex County"
"10672","MA","Kendall Green Energy LLC",1595,"3","",1,1999,"ARP, OTC",744,NA,112841,31.977,0.2712,24.001,15135.1,186999.7,1,"","Middlesex County"
"10673","MA","Kendall Green Energy LLC",1595,"3","",2,1999,"ARP, OTC",671.75,NA,99513,23.091,0.2694,20.253,12828.4,158488.8,1,"","Middlesex County"
"10674","MA","Kendall Green Energy LLC",1595,"3","",3,1999,"ARP, OTC",636.75,NA,94164,20.874,0.258,18.153,12314.075,152129.75,1,"","Middlesex County"
"10675","MA","Kendall Green Energy LLC",1595,"3","",4,1999,"ARP, OTC",583,NA,107300,23.251,0.2667,23.435,14004.25,173011.925,1,"","Middlesex County"
"10676","MA","Kendall Green Energy LLC",1595,"3","",5,1999,"ARP, OTC",737.25,NA,130800,6.153,0.2128,22.438,13296.95,207519.75,1,"","Middlesex County"
"10677","MA","Kendall Green Energy LLC",1595,"3","",6,1999,"ARP, OTC",659,NA,114841,5.543,0.2192,20.6,11797.2,184081.2,1,"","Middlesex County"
"10678","MA","Kendall Green Energy LLC",1595,"3","",7,1999,"ARP, OTC",738.25,NA,130530,5.074,0.2096,21.814,12797.4,202775.5,1,"","Middlesex County"
"10679","MA","Kendall Green Energy LLC",1595,"3","",8,1999,"ARP, OTC",744,NA,130158,3.521,0.1866,20.127,12791.1,206975.3,1,"","Middlesex County"
"10680","MA","Kendall Green Energy LLC",1595,"3","",9,1999,"ARP, OTC",699.5,NA,125423,4.192,0.2021,19.399,11614.125,185188.6,1,"","Middlesex County"
"10681","MA","Kendall Green Energy LLC",1595,"3","",10,1999,"ARP, OTC",372.25,NA,58714,0.426,0.1735,7.687,5186.775,86432.45,1,"","Middlesex County"
"10682","MA","Kendall Green Energy LLC",1595,"3","",11,1999,"ARP, OTC",5,NA,0,0,0.113,0,0.4,1.2,1,"","Middlesex County"
"10683","MA","Kendall Green Energy LLC",1595,"3","",12,1999,"ARP, OTC",644.25,NA,83998,2.666,0.0854,5.526,7749.9,123915.55,1,"","Middlesex County"
"10684","MA","Kendall Green Energy LLC",1595,"S6","",4,1999,"OTC",4,NA,NA,NA,NA,0.347,NA,NA,1,"","Middlesex County"
"10685","MA","Kendall Green Energy LLC",1595,"S6","",5,1999,"OTC",0.75,NA,NA,NA,NA,0.139,NA,NA,1,"","Middlesex County"
"10686","MA","Kendall Green Energy LLC",1595,"S6","",6,1999,"OTC",50.75,NA,NA,NA,NA,3.063,NA,NA,1,"","Middlesex County"
"10687","MA","Kendall Green Energy LLC",1595,"S6","",7,1999,"OTC",35,NA,NA,NA,NA,2.734,NA,NA,1,"","Middlesex County"
"10688","MA","Kendall Green Energy LLC",1595,"S6","",8,1999,"OTC",7,NA,NA,NA,NA,1.063,NA,NA,1,"","Middlesex County"
"10689","MA","Kendall Green Energy LLC",1595,"S6","",9,1999,"OTC",6.5,NA,NA,NA,NA,0.377,NA,NA,1,"","Middlesex County"
"10690","MA","Kendall Green Energy LLC",1595,"S6","",10,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10691","MA","Kendall Green Energy LLC",1595,"S6","",11,1999,"OTC",1,NA,NA,NA,NA,0.185,NA,NA,1,"","Middlesex County"
"10692","MA","Kendall Green Energy LLC",1595,"S6","",12,1999,"OTC",2.75,NA,NA,NA,NA,0.508,NA,NA,1,"","Middlesex County"
"10693","MA","Kendall Green Energy LLC",1595,"S7","",4,1999,"OTC",2.5,NA,NA,NA,NA,0.462,NA,NA,1,"","Middlesex County"
"10694","MA","Kendall Green Energy LLC",1595,"S7","",5,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10695","MA","Kendall Green Energy LLC",1595,"S7","",6,1999,"OTC",45.75,NA,NA,NA,NA,2.924,NA,NA,1,"","Middlesex County"
"10696","MA","Kendall Green Energy LLC",1595,"S7","",7,1999,"OTC",35.25,NA,NA,NA,NA,2.811,NA,NA,1,"","Middlesex County"
"10697","MA","Kendall Green Energy LLC",1595,"S7","",8,1999,"OTC",4.5,NA,NA,NA,NA,0.585,NA,NA,1,"","Middlesex County"
"10698","MA","Kendall Green Energy LLC",1595,"S7","",9,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10699","MA","Kendall Green Energy LLC",1595,"S7","",10,1999,"OTC",1,NA,NA,NA,NA,0.185,NA,NA,1,"","Middlesex County"
"10700","MA","Kendall Green Energy LLC",1595,"S7","",11,1999,"OTC",9.75,NA,NA,NA,NA,0.755,NA,NA,1,"","Middlesex County"
"10701","MA","Kendall Green Energy LLC",1595,"S7","",12,1999,"OTC",5.25,NA,NA,NA,NA,0.97,NA,NA,1,"","Middlesex County"
"10702","MA","Kneeland Station",880023,"K1","",4,1999,"OTC",74.5,NA,7064,NA,0.2266,0.972,NA,8700.375,1,"","Suffolk County"
"10703","MA","Kneeland Station",880023,"K1","",5,1999,"OTC",53.75,NA,5157,NA,0.1886,0.758,NA,7714.2,1,"","Suffolk County"
"10704","MA","Kneeland Station",880023,"K1","",6,1999,"OTC",665,NA,82447,NA,0.1458,8.845,NA,116336.525,1,"","Suffolk County"
"10705","MA","Kneeland Station",880023,"K1","",7,1999,"OTC",743.75,NA,98116,NA,0.1429,9.388,NA,125463.225,1,"","Suffolk County"
"10706","MA","Kneeland Station",880023,"K1","",8,1999,"OTC",483.25,NA,65331,NA,0.1261,4.755,NA,71219.95,1,"","Suffolk County"
"10707","MA","Kneeland Station",880023,"K1","",9,1999,"OTC",412.75,NA,35477,NA,0.1559,5.199,NA,61396.425,1,"","Suffolk County"
"10708","MA","Kneeland Station",880023,"K1","",10,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Suffolk County"
"10709","MA","Kneeland Station",880023,"K1","",11,1999,"OTC",511.75,NA,75973,NA,0.1883,9.617,NA,98652.7,1,"","Suffolk County"
"10710","MA","Kneeland Station",880023,"K1","",12,1999,"OTC",694.5,NA,101462,NA,0.2068,14.626,NA,138371.175,1,"","Suffolk County"
"10711","MA","Kneeland Station",880023,"K2","",4,1999,"OTC",716,NA,92462,NA,0.1621,9.203,NA,116488.675,1,"","Suffolk County"
"10712","MA","Kneeland Station",880023,"K2","",5,1999,"OTC",698.75,NA,71027,NA,0.1506,6.634,NA,94320.625,1,"","Suffolk County"
"10713","MA","Kneeland Station",880023,"K2","",6,1999,"OTC",719.75,NA,96049,NA,0.139,8.069,NA,117447.05,1,"","Suffolk County"
"10714","MA","Kneeland Station",880023,"K2","",7,1999,"OTC",743,NA,100949,NA,0.1325,7.867,NA,120788.475,1,"","Suffolk County"
"10715","MA","Kneeland Station",880023,"K2","",8,1999,"OTC",304.75,NA,39918,NA,0.1083,2.655,NA,49910.675,1,"","Suffolk County"
"10716","MA","Kneeland Station",880023,"K2","",9,1999,"OTC",155.5,NA,7824,NA,0.0799,0.481,NA,10588.1,1,"","Suffolk County"
"10717","MA","Kneeland Station",880023,"K2","",10,1999,"OTC",741.75,NA,77317,NA,0.1129,5.285,NA,94425.875,1,"","Suffolk County"
"10718","MA","Kneeland Station",880023,"K2","",11,1999,"OTC",203,NA,24362,NA,0.0961,1.594,NA,32704.85,1,"","Suffolk County"
"10719","MA","Kneeland Station",880023,"K2","",12,1999,"OTC",208.25,NA,31102,NA,0.1121,2.211,NA,41342.3,1,"","Suffolk County"
"10720","MA","Kneeland Station",880023,"K3","",4,1999,"OTC",713.5,NA,138011,NA,0.1363,13.88,NA,200427.3,1,"","Suffolk County"
"10721","MA","Kneeland Station",880023,"K3","",5,1999,"OTC",743.75,NA,124998,NA,0.1152,10.29,NA,176548.025,1,"","Suffolk County"
"10722","MA","Kneeland Station",880023,"K3","",6,1999,"OTC",53.25,NA,7979,NA,0.0829,0.614,NA,10026.7,1,"","Suffolk County"
"10723","MA","Kneeland Station",880023,"K3","",7,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Suffolk County"
"10724","MA","Kneeland Station",880023,"K3","",8,1999,"OTC",465,NA,77430,NA,0.1087,5.166,NA,93724.45,1,"","Suffolk County"
"10725","MA","Kneeland Station",880023,"K3","",9,1999,"OTC",707.75,NA,124311,NA,0.1134,8.451,NA,148195,1,"","Suffolk County"
"10726","MA","Kneeland Station",880023,"K3","",10,1999,"OTC",743,NA,134987,NA,0.1154,10.439,NA,176349.9,1,"","Suffolk County"
"10727","MA","Kneeland Station",880023,"K3","",11,1999,"OTC",718,NA,140227,NA,0.1164,10.73,NA,178100.925,1,"","Suffolk County"
"10728","MA","Kneeland Station",880023,"K3","",12,1999,"OTC",735,NA,154317,NA,0.1208,12.442,NA,204322.35,1,"","Suffolk County"
"10729","MA","Kneeland Station",880023,"K4","",4,1999,"OTC",39.5,NA,4465,NA,0.1857,0.698,NA,7184.225,1,"","Suffolk County"
"10730","MA","Kneeland Station",880023,"K4","",5,1999,"OTC",0.25,NA,0,NA,0.008,0,NA,0.025,1,"","Suffolk County"
"10731","MA","Kneeland Station",880023,"K4","",6,1999,"OTC",208.5,NA,23483,NA,0.146,2.624,NA,36064.6,1,"","Suffolk County"
"10732","MA","Kneeland Station",880023,"K4","",7,1999,"OTC",296,NA,26858,NA,0.1186,2.603,NA,42168.5,1,"","Suffolk County"
"10733","MA","Kneeland Station",880023,"K4","",8,1999,"OTC",388,NA,34115,NA,0.1081,2.829,NA,51895.85,1,"","Suffolk County"
"10734","MA","Kneeland Station",880023,"K4","",9,1999,"OTC",324,NA,23653,NA,0.1021,2.053,NA,37802.875,1,"","Suffolk County"
"10735","MA","Kneeland Station",880023,"K4","",10,1999,"OTC",35,NA,2339,NA,0.1513,0.242,NA,3362.35,1,"","Suffolk County"
"10736","MA","Kneeland Station",880023,"K4","",11,1999,"OTC",237,NA,22020,NA,0.1393,2.907,NA,40890.225,1,"","Suffolk County"
"10737","MA","Kneeland Station",880023,"K4","",12,1999,"OTC",566.75,NA,92961,NA,0.2088,12.361,NA,117140.8,1,"","Suffolk County"
"10738","MA","Lowell Cogeneration Company",10802,"001","",4,1999,"OTC",NA,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10739","MA","Lowell Cogeneration Company",10802,"001","",5,1999,"OTC",NA,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10740","MA","Lowell Cogeneration Company",10802,"001","",6,1999,"OTC",NA,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10741","MA","Lowell Cogeneration Company",10802,"001","",7,1999,"OTC",1.25,NA,NA,NA,NA,0.04,NA,NA,1,"","Middlesex County"
"10742","MA","Lowell Cogeneration Company",10802,"001","",8,1999,"OTC",10.5,NA,NA,NA,NA,0.332,NA,NA,1,"","Middlesex County"
"10743","MA","Lowell Cogeneration Company",10802,"001","",9,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"","Middlesex County"
"10744","MA","MASSPOWER",10726,"1","",1,1999,"OTC",729.5,69540,NA,NA,0.0351,13.994,NA,787912.85,1,"NPCC","Hampden County"
"10745","MA","MASSPOWER",10726,"1","",2,1999,"OTC",629.25,55401,NA,NA,0.0307,9.434,NA,621999.425,1,"NPCC","Hampden County"
"10746","MA","MASSPOWER",10726,"1","",3,1999,"OTC",744,66633,NA,NA,0.03,11.263,NA,749340.7,1,"NPCC","Hampden County"
"10747","MA","MASSPOWER",10726,"1","",4,1999,"OTC",720,63361,NA,NA,0.0302,10.937,NA,724134,1,"NPCC","Hampden County"
"10748","MA","MASSPOWER",10726,"1","",5,1999,"OTC",733.5,61416,NA,NA,0.0304,10.731,NA,709890.65,1,"NPCC","Hampden County"
"10749","MA","MASSPOWER",10726,"1","",6,1999,"OTC",717.5,57671,NA,NA,0.0296,10.018,NA,676102.95,1,"NPCC","Hampden County"
"10750","MA","MASSPOWER",10726,"1","",7,1999,"OTC",715.25,56441,NA,NA,0.0298,9.704,NA,664193.35,1,"NPCC","Hampden County"
"10751","MA","MASSPOWER",10726,"1","",8,1999,"OTC",661.25,52946,NA,NA,0.0295,9.022,NA,621130.6,1,"NPCC","Hampden County"
"10752","MA","MASSPOWER",10726,"1","",9,1999,"OTC",635.5,52061,NA,NA,0.0325,9.432,NA,607389.675,1,"NPCC","Hampden County"
"10753","MA","MASSPOWER",10726,"1","",10,1999,"OTC",202.25,17498,NA,NA,0.0327,3.126,NA,201878.75,1,"NPCC","Hampden County"
"10754","MA","MASSPOWER",10726,"1","",11,1999,"OTC",654.5,55244,NA,NA,0.0293,9.152,NA,635635.7,1,"NPCC","Hampden County"
"10755","MA","MASSPOWER",10726,"1","",12,1999,"OTC",692.5,58716,NA,NA,0.0295,9.681,NA,675280.35,1,"NPCC","Hampden County"
"10756","MA","MASSPOWER",10726,"2","",1,1999,"OTC",725.75,68528,NA,NA,0.032,12.039,NA,772159.375,1,"NPCC","Hampden County"
"10757","MA","MASSPOWER",10726,"2","",2,1999,"OTC",635.75,55948,NA,NA,0.0303,9.594,NA,635510.625,1,"NPCC","Hampden County"
"10758","MA","MASSPOWER",10726,"2","",3,1999,"OTC",744,66208,NA,NA,0.0304,11.477,NA,753501.4,1,"NPCC","Hampden County"
"10759","MA","MASSPOWER",10726,"2","",4,1999,"OTC",720,62778,NA,NA,0.0304,11.051,NA,726664.9,1,"NPCC","Hampden County"
"10760","MA","MASSPOWER",10726,"2","",5,1999,"OTC",732.5,58442,NA,NA,0.0305,10.894,NA,716700.75,1,"NPCC","Hampden County"
"10761","MA","MASSPOWER",10726,"2","",6,1999,"OTC",720,48240,NA,NA,0.0291,10.022,NA,689696.1,1,"NPCC","Hampden County"
"10762","MA","MASSPOWER",10726,"2","",7,1999,"OTC",687.5,51249,NA,NA,0.0289,9.215,NA,649552.45,1,"NPCC","Hampden County"
"10763","MA","MASSPOWER",10726,"2","",8,1999,"OTC",702.5,56518,NA,NA,0.0297,9.787,NA,669756.35,1,"NPCC","Hampden County"
"10764","MA","MASSPOWER",10726,"2","",9,1999,"OTC",613.25,50077,NA,NA,0.0317,9.026,NA,591199.975,1,"NPCC","Hampden County"
"10765","MA","MASSPOWER",10726,"2","",10,1999,"OTC",23,1626,NA,NA,0.035,0.309,NA,19285.625,1,"NPCC","Hampden County"
"10766","MA","MASSPOWER",10726,"2","",11,1999,"OTC",657.5,54679,NA,NA,0.0295,9.375,NA,641990.7,1,"NPCC","Hampden County"
"10767","MA","MASSPOWER",10726,"2","",12,1999,"OTC",671.25,57270,NA,NA,0.0291,9.566,NA,665890.775,1,"NPCC","Hampden County"
"10768","MA","MBTA South Boston Power Facility",10176,"A","",4,1999,"OTC",NA,NA,NA,NA,NA,NA,NA,NA,1,"NPCC","Suffolk County"
"10769","MA","MBTA South Boston Power Facility",10176,"A","",5,1999,"OTC",0.25,NA,NA,NA,NA,0.059,NA,NA,1,"NPCC","Suffolk County"
"10770","MA","MBTA South Boston Power Facility",10176,"A","",6,1999,"OTC",61.5,NA,NA,NA,NA,2.782,NA,NA,1,"NPCC","Suffolk County"
"10771","MA","MBTA South Boston Power Facility",10176,"A","",7,1999,"OTC",51.5,NA,NA,NA,NA,2.039,NA,NA,1,"NPCC","Suffolk County"
"10772","MA","MBTA South Boston Power Facility",10176,"A","",8,1999,"OTC",7.25,NA,NA,NA,NA,0.386,NA,NA,1,"NPCC","Suffolk County"
"10773","MA","MBTA South Boston Power Facility",10176,"A","",9,1999,"OTC",0.5,NA,NA,NA,NA,0.02,NA,NA,1,"NPCC","Suffolk County"
"10774","MA","MBTA South Boston Power Facility",10176,"B","",4,1999,"OTC",NA,NA,NA,NA,NA,NA,NA,NA,1,"NPCC","Suffolk County"
"10775","MA","MBTA South Boston Power Facility",10176,"B","",5,1999,"OTC",0.25,NA,NA,NA,NA,0.009,NA,NA,1,"NPCC","Suffolk County"
"10776","MA","MBTA South Boston Power Facility",10176,"B","",6,1999,"OTC",62.75,NA,NA,NA,NA,2.464,NA,NA,1,"NPCC","Suffolk County"
"10777","MA","MBTA South Boston Power Facility",10176,"B","",7,1999,"OTC",47.5,NA,NA,NA,NA,1.712,NA,NA,1,"NPCC","Suffolk County"
"10778","MA","MBTA South Boston Power Facility",10176,"B","",8,1999,"OTC",7.25,NA,NA,NA,NA,0.564,NA,NA,1,"NPCC","Suffolk County"
"10779","MA","MBTA South Boston Power Facility",10176,"B","",9,1999,"OTC",0,NA,NA,NA,NA,NA,NA,NA,1,"NPCC","Suffolk County"
"10780","MA","MIT Central Utility Plant",54907,"1","",1,1999,"OTC",744,11375,NA,NA,0.0792,7.361,NA,186091.9,1,"","Middlesex County"
"10781","MA","MIT Central Utility Plant",54907,"1","",2,1999,"OTC",657.25,10336,NA,NA,0.0801,5.875,NA,147206.125,1,"","Middlesex County"
"10782","MA","MIT Central Utility Plant",54907,"1","",3,1999,"OTC",743.5,11762,NA,NA,0.0718,5.386,NA,149532.55,1,"","Middlesex County"
"10783","MA","MIT Central Utility Plant",54907,"1","",4,1999,"OTC",720,11321,NA,NA,0.0777,4.931,NA,126154.3,1,"","Middlesex County"
"10784","MA","MIT Central Utility Plant",54907,"1","",5,1999,"OTC",257,262,NA,NA,0.0898,2.051,NA,51629.25,1,"","Middlesex County"
"10785","MA","MIT Central Utility Plant",54907,"1","",6,1999,"OTC",707.25,11276,NA,NA,0.0741,5.722,NA,155930.85,1,"","Middlesex County"
"10786","MA","MIT Central Utility Plant",54907,"1","",7,1999,"OTC",736.25,12228,NA,NA,0.0647,5.355,NA,166314.775,1,"","Middlesex County"
"10787","MA","MIT Central Utility Plant",54907,"1","",8,1999,"OTC",616.75,10211,NA,NA,0.0639,4.322,NA,137055.25,1,"","Middlesex County"
"10788","MA","MIT Central Utility Plant",54907,"1","",9,1999,"OTC",720,12007,NA,NA,0.0594,4.744,NA,160719.7,1,"","Middlesex County"
"10789","MA","MIT Central Utility Plant",54907,"1","",10,1999,"OTC",660.5,10714,NA,NA,0.0746,5.494,NA,148097.1,1,"","Middlesex County"
"10790","MA","MIT Central Utility Plant",54907,"1","",11,1999,"OTC",700.75,11314,NA,NA,0.0748,5.748,NA,154378.675,1,"","Middlesex County"
"10791","MA","MIT Central Utility Plant",54907,"1","",12,1999,"OTC",698.75,10954,NA,NA,0.0739,5.643,NA,153282.775,1,"","Middlesex County"
"10792","MA","Medical Area Total Energy",10883,"01","",1,1999,"OTC",744,NA,NA,NA,NA,13.95,NA,NA,1,"","Suffolk County"
"10793","MA","Medical Area Total Energy",10883,"01","",2,1999,"OTC",671.49,NA,NA,NA,NA,11.808,NA,NA,1,"","Suffolk County"
"10794","MA","Medical Area Total Energy",10883,"01","",3,1999,"OTC",743.14,NA,NA,NA,NA,12.816,NA,NA,1,"","Suffolk County"
"10795","MA","Medical Area Total Energy",10883,"01","",4,1999,"OTC",720,NA,NA,NA,NA,13.158,NA,NA,1,"","Suffolk County"
"10796","MA","Medical Area Total Energy",10883,"01","",5,1999,"OTC",744,NA,NA,NA,NA,13.366,NA,NA,1,"","Suffolk County"
"10797","MA","Medical Area Total Energy",10883,"01","",6,1999,"OTC",720,NA,NA,NA,NA,15.976,NA,NA,1,"","Suffolk County"
"10798","MA","Medical Area Total Energy",10883,"01","",7,1999,"OTC",744,NA,NA,NA,NA,18.119,NA,NA,1,"","Suffolk County"
"10799","MA","Medical Area Total Energy",10883,"01","",8,1999,"OTC",744,NA,NA,NA,NA,16.959,NA,NA,1,"","Suffolk County"
"10800","MA","Medical Area Total Energy",10883,"01","",9,1999,"OTC",720,NA,NA,NA,NA,12.816,NA,NA,1,"","Suffolk County"
"10801","MA","Medical Area Total Energy",10883,"01","",10,1999,"OTC",744,NA,NA,NA,NA,9.684,NA,NA,1,"","Suffolk County"
"10802","MA","Medical Area Total Energy",10883,"01","",11,1999,"OTC",720,NA,NA,NA,NA,9.723,NA,NA,1,"","Suffolk County"
"10803","MA","Medical Area Total Energy",10883,"01","",12,1999,"OTC",744,NA,NA,NA,NA,10.891,NA,NA,1,"","Suffolk County"
"10804","MA","Medical Area Total Energy",10883,"02","",1,1999,"OTC",744,NA,NA,NA,NA,13.95,NA,NA,1,"","Suffolk County"
"10805","MA","Medical Area Total Energy",10883,"02","",2,1999,"OTC",671.49,NA,NA,NA,NA,11.808,NA,NA,1,"","Suffolk County"
"10806","MA","Medical Area Total Energy",10883,"02","",3,1999,"OTC",743.14,NA,NA,NA,NA,12.816,NA,NA,1,"","Suffolk County"
"10807","MA","Medical Area Total Energy",10883,"02","",4,1999,"OTC",720,NA,NA,NA,NA,13.158,NA,NA,1,"","Suffolk County"
"10808","MA","Medical Area Total Energy",10883,"02","",5,1999,"OTC",744,NA,NA,NA,NA,13.366,NA,NA,1,"","Suffolk County"
"10809","MA","Medical Area Total Energy",10883,"02","",6,1999,"OTC",720,NA,NA,NA,NA,15.976,NA,NA,1,"","Suffolk County"
"10810","MA","Medical Area Total Energy",10883,"02","",7,1999,"OTC",744,NA,NA,NA,NA,18.119,NA,NA,1,"","Suffolk County"
"10811","MA","Medical Area Total Energy",10883,"02","",8,1999,"OTC",744,NA,NA,NA,NA,16.959,NA,NA,1,"","Suffolk County"
