"","State","Facility Name","Facility ID (ORISPL)","Unit ID","Associated Stacks","Month","Year","Program(s)","Operating Time","Gross Load (MW-h)","Steam Load (1000lb)","SO2 (tons)","Avg. NOx Rate (lb/MMBtu)","NOx (tons)","CO2 (short tons)","Heat Input (MMBtu)","EPA Region","NERC Region","County"
"8247","KY","Big Sandy",1353,"BSU1","",12,1998,"ARP",744,194290,NA,1763.17,0.5377,480.858,182802.811,1781705.099,4,"ECAR","Lawrence County"
"8248","KY","Big Sandy",1353,"BSU2","",1,1998,"ARP",698.75,506787,NA,4469.474,0.6819,1518.648,461011.902,4493293.052,4,"ECAR","Lawrence County"
"8249","KY","Big Sandy",1353,"BSU2","",2,1998,"ARP",672,516276,NA,4490.796,0.6665,1534.911,468635.302,4567594.431,4,"ECAR","Lawrence County"
"8250","KY","Big Sandy",1353,"BSU2","",3,1998,"ARP",744,576675,NA,4919.029,0.6935,1733.072,511849.702,4988787.094,4,"ECAR","Lawrence County"
"8251","KY","Big Sandy",1353,"BSU2","",4,1998,"ARP",720,568200,NA,4545.951,0.6541,1566.041,488919.607,4765302.431,4,"ECAR","Lawrence County"
"8252","KY","Big Sandy",1353,"BSU2","",5,1998,"ARP",744,568143,NA,4309.325,0.6093,1518.924,508076.9,4952009.6,4,"ECAR","Lawrence County"
"8253","KY","Big Sandy",1353,"BSU2","",6,1998,"ARP",720,549895,NA,4807.655,0.5712,1396.108,497099.588,4845031.207,4,"ECAR","Lawrence County"
"8254","KY","Big Sandy",1353,"BSU2","",7,1998,"ARP",641.5,468686,NA,4307.053,0.5601,1228.572,443357.942,4321225.003,4,"ECAR","Lawrence County"
"8255","KY","Big Sandy",1353,"BSU2","",8,1998,"ARP",744,560058,NA,5251.324,0.5478,1390.18,516391.804,5033053.325,4,"ECAR","Lawrence County"
"8256","KY","Big Sandy",1353,"BSU2","",9,1998,"ARP",720,557597,NA,4141.866,0.5606,1443.445,526168.694,5128348.193,4,"ECAR","Lawrence County"
"8257","KY","Big Sandy",1353,"BSU2","",10,1998,"ARP",744,557417,NA,5239.652,0.5311,1358.14,520520.56,5073298.03,4,"ECAR","Lawrence County"
"8258","KY","Big Sandy",1353,"BSU2","",11,1998,"ARP",720,520043,NA,4960.136,0.5115,1230.207,489038.82,4766457.562,4,"ECAR","Lawrence County"
"8259","KY","Big Sandy",1353,"BSU2","",12,1998,"ARP",744,560630,NA,5071.706,0.5377,1397.029,526794.989,5134456.501,4,"ECAR","Lawrence County"
"8260","KY","Cane Run",1363,"4","",1,1998,"ARP",50.75,2155,NA,13.184,0.2605,5.58,3233.75,31514.825,4,"SERC","Jefferson County"
"8261","KY","Cane Run",1363,"4","",2,1998,"ARP",639,79815,NA,510.997,0.4119,216.057,105520.8,1028467.85,4,"SERC","Jefferson County"
"8262","KY","Cane Run",1363,"4","",3,1998,"ARP",744,100616,NA,649.058,0.424,278.731,132860.6,1294926,4,"SERC","Jefferson County"
"8263","KY","Cane Run",1363,"4","",4,1998,"ARP",666.25,83935,NA,503.18,0.3652,191.143,104855.375,1021981.175,4,"SERC","Jefferson County"
"8264","KY","Cane Run",1363,"4","",5,1998,"ARP",743,93867,NA,526.141,0.4012,220.452,107769.85,1050390,4,"SERC","Jefferson County"
"8265","KY","Cane Run",1363,"4","",6,1998,"ARP",608.75,82366,NA,509.992,0.4233,220.303,103691.3,1010628.25,4,"SERC","Jefferson County"
"8266","KY","Cane Run",1363,"4","",7,1998,"ARP",696.75,90063,NA,525.314,0.3915,216.193,109199.85,1064321.625,4,"SERC","Jefferson County"
"8267","KY","Cane Run",1363,"4","",8,1998,"ARP",742.25,96017,NA,595.37,0.4179,250.527,119461.65,1164339.675,4,"SERC","Jefferson County"
"8268","KY","Cane Run",1363,"4","",9,1998,"ARP",719.75,97146,NA,599.299,0.4487,266.86,120086.95,1170446.075,4,"SERC","Jefferson County"
"8269","KY","Cane Run",1363,"4","",10,1998,"ARP",692.75,75764,NA,442.12,0.3756,184.376,94504,921084.225,4,"SERC","Jefferson County"
"8270","KY","Cane Run",1363,"4","",11,1998,"ARP",586,71883,NA,411.493,0.4131,186.513,89337.775,870734.05,4,"SERC","Jefferson County"
"8271","KY","Cane Run",1363,"4","",12,1998,"ARP",683.75,83349,NA,513.758,0.4156,223.453,107109.2,1043948.2,4,"SERC","Jefferson County"
"8272","KY","Cane Run",1363,"5","",1,1998,"ARP",744,97726,NA,516.185,0.4711,268.013,113377.4,1105045.2,4,"SERC","Jefferson County"
"8273","KY","Cane Run",1363,"5","",2,1998,"ARP",592,88649,NA,468.635,0.5099,259.752,100544.85,979966.3,4,"SERC","Jefferson County"
"8274","KY","Cane Run",1363,"5","",3,1998,"ARP",744,121748,NA,589.043,0.523,313.246,121377.7,1183023.5,4,"SERC","Jefferson County"
"8275","KY","Cane Run",1363,"5","",4,1998,"ARP",612,91494,NA,502.535,0.5002,257.676,100412.6,978674.7,4,"SERC","Jefferson County"
"8276","KY","Cane Run",1363,"5","",5,1998,"ARP",593,85102,NA,437.529,0.4922,224.534,88821.75,865713.9,4,"SERC","Jefferson County"
"8277","KY","Cane Run",1363,"5","",6,1998,"ARP",719,105974,NA,546.001,0.4668,273.384,110229.1,1074363.2,4,"SERC","Jefferson County"
"8278","KY","Cane Run",1363,"5","",7,1998,"ARP",699.5,98632,NA,477.893,0.4435,228.149,100800.225,982461.05,4,"SERC","Jefferson County"
"8279","KY","Cane Run",1363,"5","",8,1998,"ARP",742,112246,NA,595.37,0.4654,282.787,121947.2,1188572.925,4,"SERC","Jefferson County"
"8280","KY","Cane Run",1363,"5","",9,1998,"ARP",104.25,15672,NA,81.676,0.4833,40.646,16708.85,162854.575,4,"SERC","Jefferson County"
"8281","KY","Cane Run",1363,"5","",10,1998,"ARP",278.5,20319,NA,103.312,0.324,52.125,24163.95,235515.175,4,"SERC","Jefferson County"
"8282","KY","Cane Run",1363,"5","",11,1998,"ARP",588.5,84279,NA,447.812,0.4764,232.046,94819.95,924177.85,4,"SERC","Jefferson County"
"8283","KY","Cane Run",1363,"5","",12,1998,"ARP",737.75,110765,NA,579.919,0.4975,306.891,123683.25,1205500.675,4,"SERC","Jefferson County"
"8284","KY","Cane Run",1363,"6","",1,1998,"ARP",505.25,85511,NA,357.279,0.437,190.909,88935.75,866822.55,4,"SERC","Jefferson County"
"8285","KY","Cane Run",1363,"6","",2,1998,"ARP",517.75,74585,NA,333.306,0.3911,151.782,77290.025,753305.3,4,"SERC","Jefferson County"
"8286","KY","Cane Run",1363,"6","",3,1998,"ARP",701.5,146727,NA,672.527,0.4186,315.675,150910.875,1470880.425,4,"SERC","Jefferson County"
"8287","KY","Cane Run",1363,"6","",4,1998,"ARP",672.25,141938,NA,641.372,0.4238,293.823,141563.3,1379739.425,4,"SERC","Jefferson County"
"8288","KY","Cane Run",1363,"6","",5,1998,"ARP",724.75,142718,NA,653.719,0.4012,286.967,142608.275,1389947.725,4,"SERC","Jefferson County"
"8289","KY","Cane Run",1363,"6","",6,1998,"ARP",691.25,128824,NA,572.382,0.3624,253.861,132080.25,1287319.825,4,"SERC","Jefferson County"
"8290","KY","Cane Run",1363,"6","",7,1998,"ARP",693,144192,NA,661.944,0.3949,300.393,154803.75,1508814.95,4,"SERC","Jefferson County"
"8291","KY","Cane Run",1363,"6","",8,1998,"ARP",698.75,146613,NA,715.62,0.3647,283.199,156878,1529014.125,4,"SERC","Jefferson County"
"8292","KY","Cane Run",1363,"6","",9,1998,"ARP",154,25185,NA,121.878,0.3165,45.341,27284.825,264668.75,4,"SERC","Jefferson County"
"8293","KY","Cane Run",1363,"6","",10,1998,"ARP",599.5,125429,NA,574.808,0.3781,242.945,130513.2,1272058.6,4,"SERC","Jefferson County"
"8294","KY","Cane Run",1363,"6","",11,1998,"ARP",642.75,129599,NA,566.073,0.4274,270.92,129035.3,1257645.95,4,"SERC","Jefferson County"
"8295","KY","Cane Run",1363,"6","",12,1998,"ARP",640.75,131603,NA,617.49,0.4117,278.039,135815.575,1323755.3,4,"SERC","Jefferson County"
"8296","KY","Coleman",1381,"C1","",1,1998,"ARP",553.25,60063,NA,795.1,0.4243,135.404,63448.425,618412.35,4,"ECAR","Hancock County"
"8297","KY","Coleman",1381,"C1","",2,1998,"ARP",536.75,64567,NA,848.496,0.4907,173.823,71020.8,692202,4,"ECAR","Hancock County"
"8298","KY","Coleman",1381,"C1","",3,1998,"ARP",191.5,23016,NA,327.929,0.4382,62.999,26702.1,260255.45,4,"ECAR","Hancock County"
"8299","KY","Coleman",1381,"C1","",4,1998,"ARP",692.5,93746,NA,1441.381,0.4581,240.061,106018.825,1033328.425,4,"ECAR","Hancock County"
"8300","KY","Coleman",1381,"C1","",5,1998,"ARP",744,102237,NA,1633.606,0.4533,252.065,113506.2,1106305.9,4,"ECAR","Hancock County"
"8301","KY","Coleman",1381,"C1","",6,1998,"ARP",720,97725,NA,1555.588,0.4549,250.114,111815.7,1089825.8,4,"ECAR","Hancock County"
"8302","KY","Coleman",1381,"C1","",7,1998,"ARP",744,98627,NA,1405.135,0.4641,257.778,113031.1,1101669.6,4,"ECAR","Hancock County"
"8303","KY","Coleman",1381,"C1","",8,1998,"ARP",744,97262,NA,1318.591,0.4782,262.791,111677,1088461.2,4,"ECAR","Hancock County"
"8304","KY","Coleman",1381,"C1","",9,1998,"ARP",638.75,84247,NA,1145.742,0.4611,224.357,96851.1,943967.45,4,"ECAR","Hancock County"
"8305","KY","Coleman",1381,"C1","",10,1998,"ARP",711.25,93394,NA,1252.157,0.4494,239.15,107841.075,1051074.3,4,"ECAR","Hancock County"
"8306","KY","Coleman",1381,"C1","",11,1998,"ARP",720,92033,NA,1245.277,0.448,236.381,106782.1,1040765,4,"ECAR","Hancock County"
"8307","KY","Coleman",1381,"C1","",12,1998,"ARP",707.75,67622,NA,939.255,0.3657,150.436,83242,811330.4,4,"ECAR","Hancock County"
"8308","KY","Coleman",1381,"C2","",1,1998,"ARP",639.25,77965,NA,988.63,0.4431,182.036,82845.8,807434.575,4,"ECAR","Hancock County"
"8309","KY","Coleman",1381,"C2","",2,1998,"ARP",672,84464,NA,1058.805,0.4408,192.224,88741,864887.5,4,"ECAR","Hancock County"
"8310","KY","Coleman",1381,"C2","",3,1998,"ARP",744,103880,NA,1309.539,0.4487,239.003,108812.6,1060507.9,4,"ECAR","Hancock County"
"8311","KY","Coleman",1381,"C2","",4,1998,"ARP",248.75,33390,NA,433.23,0.4739,82.326,35098.6,342078.45,4,"ECAR","Hancock County"
"8312","KY","Coleman",1381,"C2","",5,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"ECAR","Hancock County"
"8313","KY","Coleman",1381,"C2","",6,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"ECAR","Hancock County"
"8314","KY","Coleman",1381,"C2","",7,1998,"ARP",354,31673,NA,417.002,0.3097,64.399,35774.35,348647.875,4,"ECAR","Hancock County"
"8315","KY","Coleman",1381,"C2","",8,1998,"ARP",731.25,95594,NA,1193.589,0.4164,206.696,100654.475,981008.075,4,"ECAR","Hancock County"
"8316","KY","Coleman",1381,"C2","",9,1998,"ARP",720,102032,NA,1297.784,0.4331,230.662,108749.6,1059893.8,4,"ECAR","Hancock County"
"8317","KY","Coleman",1381,"C2","",10,1998,"ARP",744,102154,NA,1264.963,0.4242,224.671,107952.7,1052168.9,4,"ECAR","Hancock County"
"8318","KY","Coleman",1381,"C2","",11,1998,"ARP",339.5,44695,NA,552.163,0.4324,103.437,47553.1,463484.6,4,"ECAR","Hancock County"
"8319","KY","Coleman",1381,"C2","",12,1998,"ARP",743.75,98113,NA,1161.66,0.4582,234.458,103979.975,1013442.05,4,"ECAR","Hancock County"
"8320","KY","Coleman",1381,"C3","",1,1998,"ARP",744,95376,NA,1224.468,0.4604,228.842,100314.6,977715.1,4,"ECAR","Hancock County"
"8321","KY","Coleman",1381,"C3","",2,1998,"ARP",548.75,70639,NA,899.932,0.4597,172.416,75007.125,731064.825,4,"ECAR","Hancock County"
"8322","KY","Coleman",1381,"C3","",3,1998,"ARP",744,104118,NA,1336.047,0.476,257.059,110147.8,1073555.5,4,"ECAR","Hancock County"
"8323","KY","Coleman",1381,"C3","",4,1998,"ARP",720,103273,NA,1518.673,0.4671,248.72,108481,1057316.5,4,"ECAR","Hancock County"
"8324","KY","Coleman",1381,"C3","",5,1998,"ARP",744,106034,NA,1641.522,0.4885,271.673,112717.5,1098604.2,4,"ECAR","Hancock County"
"8325","KY","Coleman",1381,"C3","",6,1998,"ARP",720,100669,NA,1519.2,0.4888,259.158,107884.6,1051515.9,4,"ECAR","Hancock County"
"8326","KY","Coleman",1381,"C3","",7,1998,"ARP",742.5,100317,NA,1347.832,0.4613,250.101,108675.8,1059218.15,4,"ECAR","Hancock County"
"8327","KY","Coleman",1381,"C3","",8,1998,"ARP",744,96104,NA,1256.95,0.4527,238.378,105387.8,1027172.9,4,"ECAR","Hancock County"
"8328","KY","Coleman",1381,"C3","",9,1998,"ARP",720,102330,NA,1322.47,0.4933,273.173,112189.6,1093472.1,4,"ECAR","Hancock County"
"8329","KY","Coleman",1381,"C3","",10,1998,"ARP",237.5,26345,NA,327.535,0.429,66.295,28714.75,279870.275,4,"ECAR","Hancock County"
"8330","KY","Coleman",1381,"C3","",11,1998,"ARP",720,91792,NA,1119.572,0.4588,218.295,95204.8,927919.8,4,"ECAR","Hancock County"
"8331","KY","Coleman",1381,"C3","",12,1998,"ARP",693,83552,NA,1053.942,0.4516,209.903,92726.575,903764.35,4,"ECAR","Hancock County"
"8332","KY","D B Wilson",6823,"W1","",1,1998,"ARP",744,297613,NA,974.749,0.4692,746.125,323214,3150237.8,4,"ECAR","Ohio County"
"8333","KY","D B Wilson",6823,"W1","",2,1998,"ARP",672,275490,NA,764.731,0.4899,724.706,301124.3,2934929.2,4,"ECAR","Ohio County"
"8334","KY","D B Wilson",6823,"W1","",3,1998,"ARP",744,320329,NA,887.62,0.4951,839.949,346633.5,3378494.2,4,"ECAR","Ohio County"
"8335","KY","D B Wilson",6823,"W1","",4,1998,"ARP",720,310420,NA,976.046,0.4993,811.613,331491.4,3230908.8,4,"ECAR","Ohio County"
"8336","KY","D B Wilson",6823,"W1","",5,1998,"ARP",646,256820,NA,838.891,0.4573,664.072,287834.7,2805404.25,4,"ECAR","Ohio County"
"8337","KY","D B Wilson",6823,"W1","",6,1998,"ARP",720,306984,NA,827.983,0.4817,800.99,339208.4,3306113.7,4,"ECAR","Ohio County"
"8338","KY","D B Wilson",6823,"W1","",7,1998,"ARP",744,315994,NA,798.868,0.4991,830.92,338425.2,3298496.8,4,"ECAR","Ohio County"
"8339","KY","D B Wilson",6823,"W1","",8,1998,"ARP",744,303058,NA,999.043,0.5018,810.182,329079.7,3207386.6,4,"ECAR","Ohio County"
"8340","KY","D B Wilson",6823,"W1","",9,1998,"ARP",720,295968,NA,1102.39,0.5366,885.604,336433.7,3279076.7,4,"ECAR","Ohio County"
"8341","KY","D B Wilson",6823,"W1","",10,1998,"ARP",718.75,292399,NA,818.682,0.46,782.203,344728.15,3359927.825,4,"ECAR","Ohio County"
"8342","KY","D B Wilson",6823,"W1","",11,1998,"ARP",708.5,276329,NA,709.113,0.5245,815.961,313252.8,3053150.5,4,"ECAR","Ohio County"
"8343","KY","D B Wilson",6823,"W1","",12,1998,"ARP",674.75,257107,NA,904.213,0.5504,840.692,305276.025,2975408.825,4,"ECAR","Ohio County"
"8344","KY","E W Brown",1355,"1","",1,1998,"ARP",0.75,0,NA,0.001,0,NA,0.125,1.325,4,"SERC","Mercer County"
"8345","KY","E W Brown",1355,"1","",2,1998,"ARP",524,37740,NA,434.53,0.4914,101.139,39999.1,389856.35,4,"SERC","Mercer County"
"8346","KY","E W Brown",1355,"1","",3,1998,"ARP",744,62582,NA,745.928,0.5648,182.599,64131.6,625073.9,4,"SERC","Mercer County"
"8347","KY","E W Brown",1355,"1","",4,1998,"ARP",660.25,56199,NA,747.537,0.53,160.439,59335.3,578319.05,4,"SERC","Mercer County"
"8348","KY","E W Brown",1355,"1","",5,1998,"ARP",687.25,60666,NA,769.566,0.5851,199.269,68116.7,663898.2,4,"SERC","Mercer County"
"8349","KY","E W Brown",1355,"1","",6,1998,"ARP",231.5,19643,NA,194.334,0.5085,51.272,19443.975,189516.15,4,"SERC","Mercer County"
"8350","KY","E W Brown",1355,"1","",7,1998,"ARP",744,60229,NA,634.648,0.5254,158.051,59738,582243.9,4,"SERC","Mercer County"
"8351","KY","E W Brown",1355,"1","",8,1998,"ARP",744,58600,NA,529.714,0.484,140.297,57496.3,560379.5,4,"SERC","Mercer County"
"8352","KY","E W Brown",1355,"1","",9,1998,"ARP",720,58624,NA,712.317,0.5423,178.996,65338.8,636840.7,4,"SERC","Mercer County"
"8353","KY","E W Brown",1355,"1","",10,1998,"ARP",669,55761,NA,683.902,0.548,178.494,64097,624724.7,4,"SERC","Mercer County"
"8354","KY","E W Brown",1355,"1","",11,1998,"ARP",720,57190,NA,713.96,0.4703,155.871,66034,643591.9,4,"SERC","Mercer County"
"8355","KY","E W Brown",1355,"1","",12,1998,"ARP",661.25,44852,NA,595.405,0.4375,122.396,55295.35,538948.975,4,"SERC","Mercer County"
"8356","KY","E W Brown",1355,"10","",1,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8357","KY","E W Brown",1355,"10","",2,1998,"ARP",5.5,551,NA,0.003,0.1392,0.511,397.099,6804.65,4,"SERC","Mercer County"
"8358","KY","E W Brown",1355,"10","",3,1998,"ARP",28.75,2915,NA,0.336,0.1307,2.852,2242.001,37117.475,4,"SERC","Mercer County"
"8359","KY","E W Brown",1355,"10","",4,1998,"ARP",3,217,NA,0.001,0.0964,0.196,167.601,2862.6,4,"SERC","Mercer County"
"8360","KY","E W Brown",1355,"10","",5,1998,"ARP",158.5,15855,NA,0.059,0.1462,15.123,11432.992,197263.725,4,"SERC","Mercer County"
"8361","KY","E W Brown",1355,"10","",6,1998,"ARP",141.5,13129,NA,0.051,0.1449,12.808,9790.602,168612.1,4,"SERC","Mercer County"
"8362","KY","E W Brown",1355,"10","",7,1998,"ARP",89.5,7308,NA,2.205,0.1549,7.896,6025.599,96984.95,4,"SERC","Mercer County"
"8363","KY","E W Brown",1355,"10","",8,1998,"ARP",128,11490,NA,0.045,0.1587,12.385,8564.9,149822.75,4,"SERC","Mercer County"
"8364","KY","E W Brown",1355,"10","",9,1998,"ARP",155,14294,NA,0.142,0.1623,15.319,10760.695,184588.45,4,"SERC","Mercer County"
"8365","KY","E W Brown",1355,"10","",10,1998,"ARP",12.5,1112,NA,0.004,0.1519,1.164,834.601,14234.475,4,"SERC","Mercer County"
"8366","KY","E W Brown",1355,"10","",11,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8367","KY","E W Brown",1355,"10","",12,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8368","KY","E W Brown",1355,"11","",1,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8369","KY","E W Brown",1355,"11","",2,1998,"ARP",2.25,178,NA,0.001,0.0933,0.118,133.8,2295.225,4,"SERC","Mercer County"
"8370","KY","E W Brown",1355,"11","",3,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8371","KY","E W Brown",1355,"11","",4,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8372","KY","E W Brown",1355,"11","",5,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8373","KY","E W Brown",1355,"11","",6,1998,"ARP",125.25,10043,NA,3.482,0.1632,12.287,8368.001,131868.55,4,"SERC","Mercer County"
"8374","KY","E W Brown",1355,"11","",7,1998,"ARP",82,7616,NA,0.029,0.1358,6.895,5566.498,97047.775,4,"SERC","Mercer County"
"8375","KY","E W Brown",1355,"11","",8,1998,"ARP",102,9361,NA,0.036,0.135,8.497,6832.998,119526.475,4,"SERC","Mercer County"
"8376","KY","E W Brown",1355,"11","",9,1998,"ARP",122,11159,NA,0.043,0.1336,9.911,8257.005,141859.775,4,"SERC","Mercer County"
"8377","KY","E W Brown",1355,"11","",10,1998,"ARP",4.25,266,NA,0.001,0.1143,0.242,218.401,3727.025,4,"SERC","Mercer County"
"8378","KY","E W Brown",1355,"11","",11,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8379","KY","E W Brown",1355,"11","",12,1998,"ARP",2.25,133,NA,0.001,0.0967,0.133,107.4,1833.3,4,"SERC","Mercer County"
"8380","KY","E W Brown",1355,"2","CS003",1,1998,"ARP",514.5,63488,NA,658.112,0.4511,148.252,67534.179,658226.24,4,"SERC","Mercer County"
"8381","KY","E W Brown",1355,"2","CS003",2,1998,"ARP",575.75,70177,NA,803.495,0.4401,161.648,75355.737,734459.105,4,"SERC","Mercer County"
"8382","KY","E W Brown",1355,"2","CS003",3,1998,"ARP",714.75,103812,NA,1384.351,0.4668,284.254,123434.071,1203067.928,4,"SERC","Mercer County"
"8383","KY","E W Brown",1355,"2","CS003",4,1998,"ARP",719,106743,NA,1591.643,0.4715,299.18,129181.182,1259072.735,4,"SERC","Mercer County"
"8384","KY","E W Brown",1355,"2","CS003",5,1998,"ARP",357,49263,NA,553.157,0.416,103.322,50542.733,492616.746,4,"SERC","Mercer County"
"8385","KY","E W Brown",1355,"2","CS003",6,1998,"ARP",718.5,111197,NA,1136.529,0.4354,233.097,109447.606,1066739.134,4,"SERC","Mercer County"
"8386","KY","E W Brown",1355,"2","CS003",7,1998,"ARP",732,101933,NA,1125.599,0.3923,201.077,104840.958,1021841.704,4,"SERC","Mercer County"
"8387","KY","E W Brown",1355,"2","CS003",8,1998,"ARP",744,102545,NA,882.256,0.3874,184.926,98420.53,959268.241,4,"SERC","Mercer County"
"8388","KY","E W Brown",1355,"2","CS003",9,1998,"ARP",701,101274,NA,978.769,0.3811,170.965,91692.258,893683.907,4,"SERC","Mercer County"
"8389","KY","E W Brown",1355,"2","CS003",10,1998,"ARP",698,102499,NA,856.697,0.4025,155.485,79772.067,777509.764,4,"SERC","Mercer County"
"8390","KY","E W Brown",1355,"2","CS003",11,1998,"ARP",720,100261,NA,832.626,0.4108,154.518,77990.198,760140.9,4,"SERC","Mercer County"
"8391","KY","E W Brown",1355,"2","CS003",12,1998,"ARP",744,104649,NA,925.301,0.4159,165.847,82362.662,802753.007,4,"SERC","Mercer County"
"8392","KY","E W Brown",1355,"3","CS003",1,1998,"ARP",744,205232,NA,2238.488,0.4328,475.562,224547.521,2188560.96,4,"SERC","Mercer County"
"8393","KY","E W Brown",1355,"3","CS003",2,1998,"ARP",664.5,199111,NA,2299.605,0.4406,465.783,215299.938,2098437.845,4,"SERC","Mercer County"
"8394","KY","E W Brown",1355,"3","CS003",3,1998,"ARP",142.5,50398,NA,553.198,0.435,113.882,53739.404,523776.547,4,"SERC","Mercer County"
"8395","KY","E W Brown",1355,"3","CS003",4,1998,"ARP",57.25,18310,NA,235.31,0.4359,40.649,18876.618,183985.315,4,"SERC","Mercer County"
"8396","KY","E W Brown",1355,"3","CS003",5,1998,"ARP",703.5,262784,NA,2995.027,0.4135,558.184,277678.367,2706416.954,4,"SERC","Mercer County"
"8397","KY","E W Brown",1355,"3","CS003",6,1998,"ARP",720,267128,NA,2718.332,0.4354,560.507,262739.694,2560811.866,4,"SERC","Mercer County"
"8398","KY","E W Brown",1355,"3","CS003",7,1998,"ARP",744,250116,NA,2737.175,0.3918,493.302,257684.842,2511548.296,4,"SERC","Mercer County"
"8399","KY","E W Brown",1355,"3","CS003",8,1998,"ARP",740.75,236171,NA,2027.966,0.3873,425.48,226371.77,2206363.459,4,"SERC","Mercer County"
"8400","KY","E W Brown",1355,"3","CS003",9,1998,"ARP",703.5,240032,NA,2298.525,0.3804,404.419,217300.442,2117931.893,4,"SERC","Mercer County"
"8401","KY","E W Brown",1355,"3","CS003",10,1998,"ARP",744,242587,NA,2000.398,0.4057,370.205,189224.133,1844297.836,4,"SERC","Mercer County"
"8402","KY","E W Brown",1355,"3","CS003",11,1998,"ARP",720,227183,NA,1888.02,0.4108,349.596,176677.603,1722009.9,4,"SERC","Mercer County"
"8403","KY","E W Brown",1355,"3","CS003",12,1998,"ARP",682.25,199314,NA,1752.04,0.4125,311.169,156393.638,1524297.693,4,"SERC","Mercer County"
"8404","KY","E W Brown",1355,"8","",1,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8405","KY","E W Brown",1355,"8","",2,1998,"ARP",3.25,279,NA,0.001,0.138,0.265,205.9,3532.275,4,"SERC","Mercer County"
"8406","KY","E W Brown",1355,"8","",3,1998,"ARP",20,1879,NA,0.007,0.137,1.798,1391.5,23699.4,4,"SERC","Mercer County"
"8407","KY","E W Brown",1355,"8","",4,1998,"ARP",2.75,137,NA,0.001,0.12,0.138,109.3,1866.25,4,"SERC","Mercer County"
"8408","KY","E W Brown",1355,"8","",5,1998,"ARP",136.75,13529,NA,0.05,0.1501,12.95,9698.008,167336.375,4,"SERC","Mercer County"
"8409","KY","E W Brown",1355,"8","",6,1998,"ARP",136,12846,NA,0.048,0.1494,12.393,9364.604,161305.85,4,"SERC","Mercer County"
"8410","KY","E W Brown",1355,"8","",7,1998,"ARP",64.75,6133,NA,0.023,0.1504,6.005,4470.601,77938.65,4,"SERC","Mercer County"
"8411","KY","E W Brown",1355,"8","",8,1998,"ARP",195.5,18418,NA,0.07,0.1504,18.138,13429.303,234917.875,4,"SERC","Mercer County"
"8412","KY","E W Brown",1355,"8","",9,1998,"ARP",141.25,13173,NA,0.19,0.1476,13.05,9863.5,169004.8,4,"SERC","Mercer County"
"8413","KY","E W Brown",1355,"8","",10,1998,"ARP",2,NA,NA,0,NA,NA,NA,NA,4,"SERC","Mercer County"
"8414","KY","E W Brown",1355,"8","",11,1998,"ARP",11,252,NA,0.042,0.1045,0.317,296.9,4958.675,4,"SERC","Mercer County"
"8415","KY","E W Brown",1355,"8","",12,1998,"ARP",13,1262,NA,0.005,0.1353,1.176,920.4,15701.05,4,"SERC","Mercer County"
"8416","KY","E W Brown",1355,"9","",1,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8417","KY","E W Brown",1355,"9","",2,1998,"ARP",1.25,39,NA,0.021,0.0615,0.05,51.9,814.3,4,"SERC","Mercer County"
"8418","KY","E W Brown",1355,"9","",3,1998,"ARP",0,NA,NA,NA,NA,NA,NA,NA,4,"SERC","Mercer County"
"8419","KY","E W Brown",1355,"9","",4,1998,"ARP",21.25,1120,NA,1.119,0.2534,2.895,1149.701,16230.9,4,"SERC","Mercer County"
"8420","KY","E W Brown",1355,"9","",5,1998,"ARP",155.75,15068,NA,1.336,0.1751,17.58,11203.203,189231.9,4,"SERC","Mercer County"
"8421","KY","E W Brown",1355,"9","",6,1998,"ARP",144,13724,NA,0.052,0.148,13.418,10101.099,173974.85,4,"SERC","Mercer County"
"8422","KY","E W Brown",1355,"9","",7,1998,"ARP",92,8454,NA,0.033,0.1453,8.304,6249.2,108954.65,4,"SERC","Mercer County"
"8423","KY","E W Brown",1355,"9","",8,1998,"ARP",153,14325,NA,0.055,0.1453,14.088,10552.696,184593.875,4,"SERC","Mercer County"
"8424","KY","E W Brown",1355,"9","",9,1998,"ARP",156.75,14701,NA,0.066,0.1467,14.512,10961.195,188291.7,4,"SERC","Mercer County"
"8425","KY","E W Brown",1355,"9","",10,1998,"ARP",20.75,1940,NA,0.007,0.1445,1.891,1433.499,24451.75,4,"SERC","Mercer County"
